asin,title,imgUrl,productURL,stars,reviews,price,listPrice,categoryName,isBestSeller,boughtInLastMonth
B0C2ZHS325,UJEAVETTE सुरक्षा हेलमेट रॉक क्लाइम्बिंग कैविंग कयाकिंग रैपलिंग रेस्क्यू ऑरेंज,https://m.media-amazon.com/images/I/51JifKvXMtL._AC_UL320_.jpg,https://www.amazon.in/dp/B0C2ZHS325,0.0,0,6239.0,0.0,हेलमेट,False,0
B08GTRT879,Future World डबल लहराते सादा Chatai Korai घास आइवरी - तल चटाई,https://m.media-amazon.com/images/I/41Ujocrh-zL._AC_UL320_.jpg,https://www.amazon.in/dp/B08GTRT879,3.9,13,474.05,999.0,कार्पेट और रग्स,False,0
B09XBRC263,हश पिल्ले महिलाओं के लिए मैकी बुनाई चमड़ा मोकासिन,https://m.media-amazon.com/images/I/61f0WweFibL._AC_UL320_.jpg,https://www.amazon.in/dp/B09XBRC263,4.7,6,2764.0,0.0,महिलाओं के जूते,False,0
B0BT7KK2NS,"925 स्टर्लिंग सिल्वर स्क्वायर पिंक क्यूबिक ज़िरकोनिया CZ सॉलिटेयर रोडियाम प्लेटेड डैंगलर इयररिंग्स | महिलाओं और लड़कियों के लिए गिफ्ट | प्रामाणिकता के प्रमाण पत्र और 925 हॉलमार्क के साथ, शुद्ध चांदी, मोती",https://m.media-amazon.com/images/I/41mbGPDzPtL._AC_UL320_.jpg,https://www.amazon.in/dp/B0BT7KK2NS,0.0,0,985.0,0.0,Fashion Jewellery,False,0
B0B12SWZWV,"HOKIPO प्रवेश के लिए 40X60cm पॉलीप्रोपाइलीन आउटडोर चटाई, आपका स्वागत है चटाई, नीला (IN524)",https://m.media-amazon.com/images/I/81RjrB71UwL._AC_UL320_.jpg,https://www.amazon.in/dp/B0B12SWZWV,4.7,42,349.0,599.0,कार्पेट और रग्स,False,0
B07PPVXSND,"पुरुषों के लिए असली PU लेदर ड्रेस बेल्ट, हैंडमेड, 100% PU लेदर, फैशन और क्लासिक डिज़ाइन वर्क बिज़नस और कैज़ुअल के लिए",https://m.media-amazon.com/images/I/71GjtzHm8lL._AC_UL320_.jpg,https://www.amazon.in/dp/B07PPVXSND,4.0,1,499.0,999.0,पुरुषों बेल्ट,False,0
B08PZF6NYB,"दैनिक सफाई वॉशरूम, शौचालय, बाथरूम के लिए प्लास्टिक डबल हॉकी आकार का टॉयलेट ब्रश - 2 का सेट",https://m.media-amazon.com/images/I/41knko8fTSL._AC_UL320_.jpg,https://www.amazon.in/dp/B08PZF6NYB,3.2,115,210.0,599.0,गृह सज्जा,False,0
B09NKZ9BVT,WorldCare® Fishing Spinning R 13+1BB Long S Wh Distant Fishing Reel,https://m.media-amazon.com/images/I/41yuyN2jedL._AC_UL320_.jpg,https://www.amazon.in/dp/B09NKZ9BVT,0.0,0,0.0,0.0,रकसैक और ट्रेकिंग बैकपैक,False,0
B09PYXJR4M,प्लेन 2 रंग कैज़ुअल वियर बेसबॉल कैप पुरुषों और महिलाओं के लिए | 10 अलग-अलग रंग,https://m.media-amazon.com/images/I/81E2ZyfyWOL._AC_UL320_.jpg,https://www.amazon.in/dp/B09PYXJR4M,1.8,3,379.05,999.0,पुरुषों के हैट्स और कैप्स,False,0
B0BVLTM3WH,"पुरुष जीन्स, मध्यम ब्लू डेनिम",https://m.media-amazon.com/images/I/61tl9N88HcL._AC_UL320_.jpg,https://www.amazon.in/dp/B0BVLTM3WH,0.0,0,1320.0,0.0,पुरुषों की जीन्स,False,0
B09W1934C4,PTNR01A998WXY | IBM Deep Learning using TensorFlow Online Practice Learning Course | Video Course,https://m.media-amazon.com/images/I/61RpJrUK22L._AC_UY218_.jpg,https://www.amazon.in/dp/B09W1934C4,0.0,0,5650.0,0.0,सॉफ्टवेयर,False,0
B0C5MXDSCG,Femfairy 200TC सॉलिड क्विल्टेड वेलवेट सिंगल बेड रनर स्कार्फ मैचिंग कुशन कवर/स्लिपकवर मैट्रेस प्रोटेक्टर/बेड लिनन स्कार्फ/बेडरूम/होटल रूम/गेस्ट रूम के लिए सजावटी सेट (मैरून),https://m.media-amazon.com/images/I/51q+K1pJDXL._AC_UL320_.jpg,https://www.amazon.in/dp/B0C5MXDSCG,0.0,0,401.0,899.0,बेडिंग और लिनेन,False,0
B0C3CZ4345,डॉ। गोयल का गोहेल स्प्रे पालतू जानवरों के लिए दुर्घटना चोट के इलाज के लिए होम्योपैथिक उपाय पशु बाहरी घावों को ठीक करता है तेजी से कोई साइड इफेक्ट नहीं,https://m.media-amazon.com/images/I/61b0vHfzuKL._AC_UL320_.jpg,https://www.amazon.in/dp/B0C3CZ4345,0.0,0,125.0,0.0,स्मॉल एनीमल,False,0
B0CHMVCZW7,विला डफल बैग बड़ी क्षमता तह कैरी बैग लाइटवेट फोल्डेबल जिम हैंडबैग आयातित पॉलिएस्टर गीले सूखी पृथक्करण डिब्बों कंधे महिला यात्रा निविड़ अंधकार सप्ताहांत आउटडोर खेल सामान,https://m.media-amazon.com/images/I/716TbsqmhyL._AC_UL320_.jpg,https://www.amazon.in/dp/B0CHMVCZW7,0.0,0,599.0,0.0,ट्रैवल डफल्स,False,0
B08ZD5W73R,"पोर्टेबल ब्लूटूथ पूल स्पीकर,रंगीन रोशनी के साथ हॉट टब स्पीकर,IP68 पनरोक फ्लोटिंग स्पीकर,360 ° चारों ओर स्टीरियो ध्वनि,85 फीट ब्लूटूथ रेंज,शावर स्पा होम के लिए हाथों से मुक्त वायरलेस स्पीकर",https://m.media-amazon.com/images/I/71pIARj0nyS._AC_UL320_.jpg,https://www.amazon.in/dp/B08ZD5W73R,4.4,1490,8043.02,0.0,हाई-फ़ाई और होम ऑडियो स्पीकर्स,False,0
B0833L6SC8,पुरुषों के लिए लेदर स्लिपर लोफ़र,https://m.media-amazon.com/images/I/81OTlEKpwbL._AC_UL320_.jpg,https://www.amazon.in/dp/B0833L6SC8,4.1,708,2899.0,0.0,पुरुषों के शूज़,False,0
B0CFHKSQ73,महिलाओं के लिए एक्स्ट्रा कम्फर्ट मैक्सी जंबो सॉफ्ट कॉटन पैड | 40 पैड का पैक | XXXL,https://m.media-amazon.com/images/I/41Mc-ErQ1eL._AC_UL320_.jpg,https://www.amazon.in/dp/B0CFHKSQ73,0.0,0,258.0,798.0,अंदरुनी देखभाल और स्वच्छता उत्पाद,False,0
B0CF1TMNDB,पुरुष नौसेना खेल जूता,https://m.media-amazon.com/images/I/716bJo+lMnL._AC_UL320_.jpg,https://www.amazon.in/dp/B0CF1TMNDB,0.0,0,749.0,0.0,पुरुषों के स्पोर्ट्स और आउटडोर जूते,False,0
B09YMTKJJZ,एंटीटिक और पिस्सू स्प्रे - डॉगज़कार्ट,https://m.media-amazon.com/images/I/71r21L1mNjL._AC_UL320_.jpg,https://www.amazon.in/dp/B09YMTKJJZ,4.0,1,299.0,349.0,डॉग्ज़,False,0
B099X87MT3,लवली पालतू किंगडम - सोबो T8 एलईडी डिस्कोलर पनडुब्बी दीपक - 10W-100D,https://m.media-amazon.com/images/I/51WEGQoQvhL._AC_UL320_.jpg,https://www.amazon.in/dp/B099X87MT3,4.7,4,1300.0,0.0,फ़िश और एक्वेटिक्स,False,0
B082M6LG76,मल्टीकलर क्यूट मैंग BT21 Kpop कैरेक्टर डॉल फैंसी सिलिकॉन कीरिंग कीचेन,https://m.media-amazon.com/images/I/61YV8FUvFVL._AC_UL320_.jpg,https://www.amazon.in/dp/B082M6LG76,4.6,35,299.0,779.0,ट्रैवल एक्सेसरीज़,False,0
B0BMLHWW9M,टेबल के साथ G.D.फर्नीचर लकड़ी 4 कुर्सी,https://m.media-amazon.com/images/I/41QW43hBnrL._AC_UL320_.jpg,https://www.amazon.in/dp/B0BMLHWW9M,0.0,0,30500.0,0.0,डाइनिंग टेबल,False,0
B0BVR9D7XF,"MYSELF सूटकेस कोट, जैकेट, बैकपैक, वॉलेट के लिए 10 पीस जिपर पुल रिप्लेसमेंट जिपर स्लाइडर्स।",https://m.media-amazon.com/images/I/511pItlM2fL._AC_UL320_.jpg,https://www.amazon.in/dp/B0BVR9D7XF,0.0,0,270.0,599.0,घरेलू सफाई की आपूर्ति,False,0
B09HN5M8P6,™ भारतीय रेलवे एलआईसी चार्टर्ड लेखाकार डॉक्टर कीचेन टैग डोरी पेशेवरों के लिए 7 इंच (1 का पैक) अमेज़न पर,https://m.media-amazon.com/images/I/51Edupol-bL._AC_UL320_.jpg,https://www.amazon.in/dp/B09HN5M8P6,4.8,7,180.0,599.0,ट्रैवल एक्सेसरीज़,False,0
B07WNS3BTK,GoPro HERO7 के लिए स्लीव + डोरी पटाखा लाल,https://m.media-amazon.com/images/I/51zCBOblWPL._AC_UL320_.jpg,https://www.amazon.in/dp/B07WNS3BTK,2.9,6,224.0,0.0,कैमरे और फ़ोटो के लिए केस और बैग,False,0
B09M4B29MG,"H2H House2Home कॉटन एरिया रग (बड़ा) 90x160cm लाल मल्टी शेड्स, 10mm मोटी, चेकर डिज़ाइन, लिविंग रूम के लिए उपयुक्त, सिट आउट एरिया, बालकनी, पूजा रूम, गिफ्ट (2x4ft) - लाल शेड",https://m.media-amazon.com/images/I/81GXpPXGR8L._AC_UL320_.jpg,https://www.amazon.in/dp/B09M4B29MG,0.0,0,1499.0,0.0,होम और किचन,False,0
B0C6KDF3QB,पुरुषों के लिए थोंग स्ट्रेचेबल और आरामदायक पुरुषों G स्ट्रिंग थोंग पुरुषों के लिए -7103,https://m.media-amazon.com/images/I/51AZ5Gwd2JL._AC_UL320_.jpg,https://www.amazon.in/dp/B0C6KDF3QB,0.0,0,289.0,489.0,पुरुषों के इनरवियर,False,0
B0BRCR1CJ1,"महिलाओं के लिए चमकदार हरे मोती प्लेटफार्म हील्स | कैज़ुअल, पार्टी और फॉर्मल अवसरों के लिए आरामदायक सैंडल",https://m.media-amazon.com/images/I/71PKVZGWa5L._AC_UL320_.jpg,https://www.amazon.in/dp/B0BRCR1CJ1,0.0,0,1559.0,0.0,महिलाओं के जूते,False,0
B0CJJNJK6N,Unique Fashion Cat Eye Sunglasses Women Eyewear Black Frame Purple Lens,https://m.media-amazon.com/images/I/51aSgZnakAL._AC_UL320_.jpg,https://www.amazon.in/dp/B0CJJNJK6N,0.0,0,399.0,0.0,महिलाओं के सनग्लासेस,False,0
B0C857CH73,Bansal Collection COB स्मॉल रिचार्जेबल फ्लैशलाइट कीचेन बॉटल ओपनर के साथ || कैमरा के लिए शॉटिंग लाइट || YouTube के लिए वीडियो लाइट || फोल्डिंग ब्रैकेट और इमरजेंसी लाइट (मीडियम),https://m.media-amazon.com/images/I/51OwnHLELrL._AC_UL320_.jpg,https://www.amazon.in/dp/B0C857CH73,0.0,0,0.0,0.0,फ़ोटो स्‍टूडियो और लाइटिंग,False,0
B01JUP00O6,Cateye और ओवल महिलाओं के लिए सनग्लास (Cm-Sun-013|50|काला),https://m.media-amazon.com/images/I/51Tf97UlVRL._AC_UL320_.jpg,https://www.amazon.in/dp/B01JUP00O6,3.4,107,289.0,0.0,पुरुषों के सनग्लासेस,False,0
B0BPHC7JPC,"पुरुषों के बरमूडा शॉर्ट्स (IL6602_BLUDAW, Bludaw",https://m.media-amazon.com/images/I/71r-Pi9bmtL._AC_UL320_.jpg,https://www.amazon.in/dp/B0BPHC7JPC,0.0,0,2299.0,0.0,पुरुषों के स्पोर्ट्स शॉर्ट्स,False,0
B07DD755JG,Lizol ट्रिगर पॉवर बाथरूम क्लीनर- 450 ml,https://m.media-amazon.com/images/I/510ZFxvqIZL._AC_UL320_.jpg,https://www.amazon.in/dp/B07DD755JG,4.0,1886,129.0,149.0,घरेलू सामग्री,False,0
B015RD6BKC,GPS Colour Your Dreams भाई डीसीपी एल 2541 डीडब्ल्यू लेजर प्रिंटर के लिए टीएन 2365 टोनर कार्ट्रिज - छोटे प्रिंटर के लिए उच्च यील्ड प्रिंटिंग समाधान,https://m.media-amazon.com/images/I/71mxXYVx30L._AC_UL320_.jpg,https://www.amazon.in/dp/B015RD6BKC,3.8,484,599.0,0.0,ऑफिस के प्रोडक्ट,False,0
B0CCJDT3NT,"भारी वाटरप्रूफ नायलॉन रेन कवर/डस्ट कवर - लैपटॉप बैग और बैकपैक के लिए इलास्टिक एडजस्टेबल, स्कूल बैग वाटरप्रूफ कवर, डस्ट प्रूफ, बैकपैक, लैपटॉप बैग कवर",https://m.media-amazon.com/images/I/41wSzxPRNeL._AC_UL320_.jpg,https://www.amazon.in/dp/B0CCJDT3NT,0.0,0,195.0,499.0,बैकपैक्‍स,False,0
B0CGNTH5PQ,"महिलाओं के लिए फ्लीस लाइन वाली चड्डी नकली पारभासी थर्मल लेगिंग विंटर शीयर वार्म न्यूड पेंटीहोज फुटलेस टाइट महिलाओं के लिए विंटर वियर फुल फुट (काला, फ़्री साइज़)",https://m.media-amazon.com/images/I/51rSPZ0nMxL._AC_UL320_.jpg,https://www.amazon.in/dp/B0CGNTH5PQ,4.0,1,999.0,0.0,महिलाओं के वेस्टर्न वियर,False,0
B085CZPNWR,14k (585) रोज़ गोल्ड रिंग महिलाओं के लिए,https://m.media-amazon.com/images/I/61MJQauESAL._AC_UL320_.jpg,https://www.amazon.in/dp/B085CZPNWR,0.0,0,36550.0,0.0,Precious Jewellery,False,0
B0CGTSK6PK,Cotton Blend रेगुलर फिट प्रिंटेड गोल नेक फुल स्लीव कैज़ुअल टी-शर्ट पुरुषों के लिए | पुरुषों के लिए फुल स्लीव गोल नेक टी-शर्ट | पुरुषों के लिए गोल नेक प्रिंटेड टी-शर्ट (P_MTSH00351_नीला),https://m.media-amazon.com/images/I/71qA8UojjYL._AC_UL320_.jpg,https://www.amazon.in/dp/B0CGTSK6PK,0.0,0,1225.0,0.0,पुरुषों के टी-शर्ट्स और पोलोज़,False,0
B0BGX2HTYY,Nabee चंदन और लैवेंडर शावर जेल फ्रेश बॉडी वॉश शावर जेल पुरुषों और महिलाओं के लिए नहाने के लिए || 300 ML|| | 1 का पैक,https://m.media-amazon.com/images/I/31ZppF-d+oL._AC_UL320_.jpg,https://www.amazon.in/dp/B0BGX2HTYY,4.5,27,399.0,798.0,स्नान और शावर,False,0
B07R7TK64S,लाल गुलाब स्टर्लिंग सिल्वर रिंग महिलाओं के लिए,https://m.media-amazon.com/images/I/71A5ffLoZeL._AC_UL320_.jpg,https://www.amazon.in/dp/B07R7TK64S,0.0,0,2036.0,0.0,Amazon फैशन,False,0
B0C7MZV8NP,"BROTHER'S ENTERPRISES बैकपैक बैग टेडी बियर कीचेन के साथ महिलाओं और लड़कियों के लिए (3 का कॉम्बो पैक) (ग्रे), ग्रे(स्लेटी), पश्चिमी",https://m.media-amazon.com/images/I/412VWiDheAL._AC_UL320_.jpg,https://www.amazon.in/dp/B0C7MZV8NP,0.0,0,499.0,699.0,बैकपैक्‍स,False,0
B0BD7TSXSS,(refurbished) Hp EliteBook 840 G3 6th Gen Intel Core i5 पतला और हल्का HD लैपटॉप (8 GB DDR4 RAM/500 GB HDD,https://m.media-amazon.com/images/I/61R5EEewAjL._AC_UL320_.jpg,https://www.amazon.in/dp/B0BD7TSXSS,3.2,69,22740.0,0.0,लैपटॉप,False,0
B07QLVPYQZ,"Trailhead 80 लीटर रूकसाक ट्रेकिंग और हाइकिंग बैकपैक, नीला, रूकसाक्स",https://m.media-amazon.com/images/I/71oHTMxShYL._AC_UL320_.jpg,https://www.amazon.in/dp/B07QLVPYQZ,3.8,12,2195.0,0.0,"सूटकेस, चेक इन और स्ट्रॉली",False,0
B00ECXY0GQ,Leoxsys LEO-NANO150N वायरलेस N 11N Wi-Fi नैनो USB अडैप्टर डोंगल (काला),https://m.media-amazon.com/images/I/41CN9MucnlL._AC_UL320_.jpg,https://www.amazon.in/dp/B00ECXY0GQ,3.9,2191,289.0,790.0,नेटवर्किंग उपकरण,False,0
B08P8V95XR,पीला और काला स्ट्राइप कॉटन महिलाओं के लिए टी-शर्ट (HYPW03030),https://m.media-amazon.com/images/I/71LwEAFhXbL._AC_UL320_.jpg,https://www.amazon.in/dp/B08P8V95XR,4.5,2,699.0,999.0,महिलाओं के वेस्टर्न वियर,False,0
B07YY8SFCS,लेदर लेस-अप शूज़ पुरुषों के लिए,https://m.media-amazon.com/images/I/71bCDw8DyVL._AC_UL320_.jpg,https://www.amazon.in/dp/B07YY8SFCS,5.0,3,3146.5,0.0,पुरुषों के फ़ॉर्मल शूज़,False,0
B00K4F46ZG,"Gold plated Mangalsutra with Meenakari Pendant - Metal And Glass Beads - Black, Golden",https://m.media-amazon.com/images/I/513aQ3MpJUL._AC_UL320_.jpg,https://www.amazon.in/dp/B00K4F46ZG,0.0,0,1735.55,0.0,Fashion Jewellery,False,0
B08RW9CN6C,VTS छाता सनगन वीडियो लाइट क्लैंप/फ्लैश के लिए ब्रैकेट/इनडोर-आउटडोरफोटोग्राफी के लिए हॉट शू/स्पीड-लाइट एक्सेसरी/स्टील मेटल क्लैंप स्वीकार करता है,https://m.media-amazon.com/images/I/61yW+zxRvLL._AC_UL320_.jpg,https://www.amazon.in/dp/B08RW9CN6C,4.3,18,250.0,500.0,फ़्लैश एक्सेसरी,False,0
B07KY3STFS,पुरुषों के लिए काला जकार्ड सिल्क कुर्ता चूड़ीदार सेट,https://m.media-amazon.com/images/I/51BtOI5+kUL._AC_UL320_.jpg,https://www.amazon.in/dp/B07KY3STFS,0.0,0,1740.0,0.0,पुरुषों के कुर्ता सेट,False,0
B08H3RVC72,"CEUTA® ट्राईपॉड फ़ोन माउंट एडाप्टर, 360 रोटेटिंग होल्डर, iPhone स्मार्टफ़ोन कैमरा स्टैंड के साथ संगत, यूनिवर्सल सेल फ़ोन अटैचमेंट क्लिप क्लैंप",https://m.media-amazon.com/images/I/618ZP9999FL._AC_UL320_.jpg,https://www.amazon.in/dp/B08H3RVC72,3.5,21,249.0,999.0,ट्राइपॉड और मोनोपॉड एक्सेसरी,False,0
B0C8DD3T53,"नीली हाई पॉलिश मनके थ्रेड राखी रोली चावल पैक के साथ - भाई के लिए राखी, कॉटन, कोई रत्न नहीं",https://m.media-amazon.com/images/I/41OlK4rMmDL._AC_UL320_.jpg,https://www.amazon.in/dp/B0C8DD3T53,4.0,4,299.0,499.0,लड़कों के गहने और आभूषण,False,0
B000S92RNQ,Now Foods Fresh वॉलनट वर्म वुड कॉम्प्लेक्स - 60 ml लिक्विड (हरा/काला),https://m.media-amazon.com/images/I/61nj65z9ffL._AC_UL320_.jpg,https://www.amazon.in/dp/B000S92RNQ,4.4,2934,2492.0,0.0,आहार और पोषण,False,0
B0B536NJM4,"NXTIN डायनामिक वायर्ड माइक्रोफ़ोन 3 मीटर 6.35mm जैक मोनो कनेक्टर लीड के साथ वोकल, डीजे, गायक, कराओके के लिए बाहरी कॉर्ड के साथ आदर्श। (काला)",https://m.media-amazon.com/images/I/21ZJ9sY90UL._AC_UL320_.jpg,https://www.amazon.in/dp/B0B536NJM4,0.0,0,349.0,799.0,संगीत वाद्ययंत्र,False,0
B01GJIH3FQ,"Keya इटैलियन मसाला, पिज्जा, पास्ता के लिए सभी प्राकृतिक और स्वस्थ इतालवी स्पाइस ब्लेंड | कांच की बोतल | प्रीमियम जड़ी बूटी और मसाले 35gm",https://m.media-amazon.com/images/I/51924fFgiCL._AC_UL320_.jpg,https://www.amazon.in/dp/B01GJIH3FQ,4.3,1328,114.0,115.0,किराना और स्वादिष्ट फूड्स,False,600
B0CHYTQTD5,"शुद्ध रजत/चंडी भगवान सलासर बालाजी बजरंग बाली हनुमान लटकन पुरुषों/लड़कों/बच्चों के लिए, चांदी",https://m.media-amazon.com/images/I/51AwO0lf1SL._AC_UL320_.jpg,https://www.amazon.in/dp/B0CHYTQTD5,0.0,0,665.0,0.0,पुरुषों का फैशन,False,0
B09TL595QX,6 मुखी गुरु मनी/बीड (5 मुखी काला रुद्राक्ष माला) जर्मन सिल्वर कैप,https://m.media-amazon.com/images/I/61LSOh-ugKL._AC_UL320_.jpg,https://www.amazon.in/dp/B09TL595QX,0.0,0,699.0,0.0,एक्सेसरीज़,False,0
B07XTGWVVD,Indian Gardens - पौधों के लिए ऑर्गेनिक प्लांट फूड प्रोम फर्टिलाइज़र के समान ऑर्गेनिक डीएपी | प्लांट न्यूट्रिएंट और प्लांट फूड | सभी पौधे | बागवानी - 2 किलो,https://m.media-amazon.com/images/I/71rCUlBt2XL._AC_UL320_.jpg,https://www.amazon.in/dp/B07XTGWVVD,4.0,1526,389.0,399.0,सभी कैटेगरी,False,200
B0CHFKN9XT,CybeXis Super Delux Kangni Seed Bird Food (Yellow/Small)-[5Kg],https://m.media-amazon.com/images/I/61HWIWlU+XL._AC_UL320_.jpg,https://www.amazon.in/dp/B0CHFKN9XT,0.0,0,2999.0,0.0,पक्षी,False,0
B0BT1ZSX1X,मिड राइज स्टोन वॉश डिस्ट्रेस्ड जींस,https://m.media-amazon.com/images/I/71cX8x4wqzL._AC_UL320_.jpg,https://www.amazon.in/dp/B0BT1ZSX1X,0.0,0,1154.0,0.0,पुरुषों की जीन्स,False,0
B0CG1TZGK6,"Smart Fitness S Watch For Sam-Sung Galaxy M52 5G Original Sports Touchscreen Smart Watch Bluetooth 1.3"" Smart watch LED with Daily Activity Tracker, Heart Rate Sensor, Sleep Monitor and Basic Functionality for All Boys & Girls Wristband - (WK-51A 1D-115, Black)",https://m.media-amazon.com/images/I/514cBZZxi3L._AC_UL320_.jpg,https://www.amazon.in/dp/B0CG1TZGK6,0.0,0,999.0,0.0,गतिविधि ट्रैकर्स,False,0
B013F4LKWO,Plantronics B825-M-NS (202652-04) वोयाजर फोकस UC स्टीरियो ब्लूटूथ हेडसेट सक्रिय शोर रद्द करने के साथ - कोई स्टैंड नहीं,https://m.media-amazon.com/images/I/81a-nAov50L._AC_UL320_.jpg,https://www.amazon.in/dp/B013F4LKWO,4.4,558,22927.0,0.0,ऑडियो हेडफ़ोन,False,0
B09NXXWQN2,WorldCare® 50Pcs/लॉट सिंगल पॉइंटेड टेल सॉफ्ट बैट फिशिंग 7Cm टैकल,https://m.media-amazon.com/images/I/41ihS80APZL._AC_UL320_.jpg,https://www.amazon.in/dp/B09NXXWQN2,0.0,0,3909.0,0.0,रकसैक और ट्रेकिंग बैकपैक,False,0
B0CJ51VNVN,"Lyla Travel Box Panoramic Storage Case for Insta360 One X2 Bullet Time Stick | Camera & Photo Accessories | Cases, Bags & Covers",https://m.media-amazon.com/images/I/71tr0EqqKVL._AC_UL320_.jpg,https://www.amazon.in/dp/B0CJ51VNVN,0.0,0,2196.0,0.0,कैमरे और फ़ोटो के लिए केस और बैग,False,0
B08CKK9LLZ,यूनिसेक्स ढाल रेट्रो स्क्वायर धूप का चश्मा,https://m.media-amazon.com/images/I/61aOkazlJvL._AC_UL320_.jpg,https://www.amazon.in/dp/B08CKK9LLZ,4.2,19,759.0,0.0,पुरुषों के सनग्लासेस,False,0
B0BC4282M5,™ महिलाओं के लिए फ्लीस वार्म नेक प्रिंटेड कुर्ती सर्दियों के लिए [2 का पैक],https://m.media-amazon.com/images/I/41813qWffmL._AC_UL320_.jpg,https://www.amazon.in/dp/B0BC4282M5,0.0,0,1649.0,0.0,महिलाओं के फैशन,False,0
B0BVQJ65F8,Beutifly बाल सहायक उपकरण | कार्टून हेयर ब्रश सॉफ्ट ब्रिसल डिटैंगलिंग हेयर ब्रश के साथ लड़कों/लड़कियों के लिए 1 पीस (नीला),https://m.media-amazon.com/images/I/313qSqevCTL._AC_UL320_.jpg,https://www.amazon.in/dp/B0BVQJ65F8,3.5,2,249.0,399.0,बालों की देखभाल,False,0
B0C732SRBY,महिला ग्लेडिएटर आकस्मिक सैंडल,https://m.media-amazon.com/images/I/61e1hiG4-EL._AC_UL320_.jpg,https://www.amazon.in/dp/B0C732SRBY,5.0,4,1099.0,0.0,Kids Shoes,False,0
B0BBRR82YX,"PSS एचडीएमआई फाड़नेवाला एडाप्टर केबल - एचडीएमआई फाड़नेवाला 1 में 2 आउट एचडीएमआई पुरुष से दोहरी एचडीएमआई महिला 1 से 2 वे एचडीएमआई एचडी, एलईडी, एलसीडी, टीवी, एक ही समय में दो समान टीवी का समर्थन करते हैं",https://m.media-amazon.com/images/I/61ffOALl89L._AC_UL320_.jpg,https://www.amazon.in/dp/B0BBRR82YX,0.0,0,488.0,990.0,वीडियो कैमरा एक्सेसरीज़,False,0
B01HMBEL54,Ratna Collections 22k (916) पीला सोना और पन्ना ड्रॉप बालियां महिलाओं के लिए,https://m.media-amazon.com/images/I/71+0TfzbOGL._AC_UL320_.jpg,https://www.amazon.in/dp/B01HMBEL54,4.3,3,29572.0,0.0,Precious Jewellery,False,0
B0CH34D6HL,"Arm Band for Nokia Lumia 530 Dual SIM Sports Arm Belt Adjustable Workout Gym Running Aerobics Cycling Exercise Key Earphone & Card Holder Anti-Slip Ultra Light Weight Mobile Holder - (Black, BRT.A2)",https://m.media-amazon.com/images/I/51u7qZziPBL._AC_UL320_.jpg,https://www.amazon.in/dp/B0CH34D6HL,0.0,0,349.0,999.0,MP3 प्‍लेयर आर्मबैंड,False,0
B08GGBVD6L,Bhagwati Store मल्टीकलर पॉलिएस्टर बन्दाना हेडरैप 5 का पैक,https://m.media-amazon.com/images/I/71MER2fEKYL._AC_UL320_.jpg,https://www.amazon.in/dp/B08GGBVD6L,0.0,0,349.0,555.0,पुरुषों के मफ़लर और स्कार्फ़,False,0
B07115PGRZ,Swastik ओटी जायफल तेल - 10 ml,https://m.media-amazon.com/images/I/71rv87ARJdL._AC_UL320_.jpg,https://www.amazon.in/dp/B07115PGRZ,0.0,0,550.0,0.0,यौन स्वास्थ और कामुकता,False,0
B07KF769QT,"सर्दियों के लिए ऊनी मफलर स्कार्फ, पुरुषों और लड़कों के लिए वार्म प्रिंटेड नेक मफलर, 1 का पैक मीडियम",https://m.media-amazon.com/images/I/71uZoaX21TL._AC_UL320_.jpg,https://www.amazon.in/dp/B07KF769QT,0.0,0,269.0,399.0,पुरुषों के मफ़लर और स्कार्फ़,False,0
B09W61LTCY,महिलाओं के Kellan थोंग चप्पल,https://m.media-amazon.com/images/I/51w7mu200SL._AC_UL320_.jpg,https://www.amazon.in/dp/B09W61LTCY,0.0,0,1223.09,0.0,महिलाओं के जूते,False,0
B0C7GPQHZB,Gati Exports Evil Eye Men & Women कार गुड लक बीड्स प्रोटेक्शन नेगेटिव एनर्जी कीचेन,https://m.media-amazon.com/images/I/51LOcJSoPeL._AC_UL320_.jpg,https://www.amazon.in/dp/B0C7GPQHZB,0.0,0,219.0,399.0,ट्रैवल एक्सेसरीज़,False,0
B08CRTJ7JF,"मेटल स्नैपबैक हैट, एडजस्टेबल साइज़ स्पाइक रिवेट स्पाइकी स्टड बटन बेसबॉल कैप फ्लैट ब्रीम हैट गोल्ड",https://m.media-amazon.com/images/I/81QCbDk1XmL._AC_UL320_.jpg,https://www.amazon.in/dp/B08CRTJ7JF,0.0,0,1899.0,0.0,पुरुषों के हैट्स और कैप्स,False,0
B071XW42KY,ALL BLACKS SPIRIT Eau टॉयलेट होमे पुरुषों के लिए - 80ml / प्रीमियम लंबे समय तक चलने वाली खुशबू स्प्रे/गिफ्ट,https://m.media-amazon.com/images/I/61In5j8ZG4L._AC_UL320_.jpg,https://www.amazon.in/dp/B071XW42KY,4.1,5,1499.0,0.0,खुशबू,False,0
B00016US5A,Tiffen 5258SUR 52 से 58 स्टेप अप फ़िल्टर रिंग (काला),https://m.media-amazon.com/images/I/61EpTrHnTIL._AC_UL320_.jpg,https://www.amazon.in/dp/B00016US5A,3.9,9,4328.0,0.0,कैमरा और फ़ोटो फ़िल्टर्स,False,0
